date,open,high,low,close,stock_num,vol
2021-01-25,786.367,787.929,770.534,781.652,87,1067754030
2021-01-26,781.652,785.072,771.299,774.792,87,2326688180
2021-01-27,774.792,777.699,760.189,768.874,87,889074093
2021-01-28,768.874,769.692,747.397,750.612,87,750914006
2021-01-29,750.612,759.609,736.75,737.657,87,848430558
2021-02-01,737.657,756.395,727.948,754.001,87,1073496686
2021-02-02,754.001,773.387,753.604,757.6,88,2137998286
2021-02-03,757.6,769.6,756.871,760.688,88,1519299375
2021-02-04,760.688,766.503,755.889,758.671,88,2140791213
2021-02-05,758.671,763.714,757.307,761.502,88,710841483
2021-02-08,761.502,766.535,759.128,759.442,88,601051806
2021-02-09,759.442,764.558,752.23,755.135,88,930415628
2021-02-10,755.135,758.931,752.711,757.45,88,1602421150
2021-02-11,757.45,761.877,756.384,761.877,88,1101806889
2021-02-15,761.877,764.892,759.071,759.915,88,972215434
2021-02-16,759.915,764.812,758.884,760.785,88,1301700981
2021-02-17,760.785,762.51,752.019,754.852,88,949679603
2021-02-18,754.852,757.127,749.185,749.185,88,1296029782
2021-02-19,749.185,749.555,744.75,747.441,88,959461751
2021-02-22,747.441,756.918,745.895,746.368,88,923511213
2021-02-23,746.368,749.76,742.617,745.042,88,1063733427
2021-02-24,745.042,753.312,744.497,749.825,88,944478569
2021-02-25,749.825,758.449,749.506,750.041,88,903331958
2021-02-26,750.041,753.733,740.897,753.733,88,774193087
2021-03-01,753.733,757.364,750.068,753.168,88,862773873
2021-03-02,753.168,764.709,749.983,763.524,88,1250475514
2021-03-03,763.524,766.21,756.347,761.087,88,936009104
2021-03-04,761.087,761.728,750.43,757.351,88,1792386974
2021-03-05,757.351,758.889,748.351,755.877,88,1696540540
2021-03-08,755.877,764.024,750.916,754.294,88,1068468853
2021-03-09,754.294,759.219,747.552,752.338,88,1463151500
2021-03-10,752.338,761.578,753.403,759.862,88,646981433
2021-03-12,759.862,769.624,763.284,768.426,88,2298935713
