date,open,high,low,close,stock_num,vol
2025-03-10,1114.128,1117.754,1074.678,1078.067,111,1894125124
2025-03-07,1090.079,1131.149,1090.949,1114.128,110,1446565828
2025-03-06,1066.268,1101.736,1073.859,1090.079,110,1424714198
2025-03-05,1043.044,1074.125,1048.64,1066.268,110,1236327435
2025-03-04,1096.128,1091.617,1036.841,1043.044,110,1327800203
2025-03-03,1052.718,1106.716,1060.939,1096.128,110,2161374977
2025-02-28,1114.539,1110.239,1041.864,1052.718,110,2796847639
2025-02-27,1132.661,1145.176,1112.443,1114.539,110,1125480001
2025-02-26,1142.301,1152.646,1122.686,1132.661,110,1297475043
2025-02-25,1183.083,1189.853,1131.824,1142.301,110,1533274890
2025-02-24,1204.832,1205.28,1179.488,1183.083,110,1460370067
2025-02-21,1204.159,1211.247,1194.471,1204.832,110,1383557913
2025-02-20,1186.856,1214.627,1191.891,1204.159,110,3752852544
2025-02-19,1183.668,1192.394,1172.683,1186.856,110,1923877929
2025-02-18,1179.5,1192.296,1174.846,1183.668,110,1719831903
2025-02-17,1137.731,1179.5,1138.452,1179.5,110,3662219144
2025-02-14,1125.552,1142.034,1127.79,1137.731,110,1548666551
2025-02-13,1116.57,1130.972,1108.465,1125.552,110,1431689657
2025-02-12,1105.669,1119.817,1097.524,1116.57,110,2386605122
2025-02-11,1126.481,1143.326,1102.045,1105.669,110,1436299247
2025-02-10,1124.812,1133.966,1106.023,1126.481,110,1662095818
2025-02-07,1172.273,1157.107,1118.495,1124.812,110,1584064980
2025-02-06,1201.485,1210.059,1165.552,1172.273,110,2221772395
2025-02-05,1193.817,1216.492,1197.837,1201.485,110,2552519394
2025-02-04,1169.232,1201.04,1176.719,1193.817,110,2180503256
2025-02-03,1190.149,1191.329,1151.278,1169.232,110,1307016954
2025-01-31,1194.194,1207.645,1190.149,1190.149,110,1196069089
2025-01-30,1225.451,1225.548,1182.749,1194.194,110,2125643332
2025-01-24,1234.964,1244.172,1225.451,1225.451,110,990550025
2025-01-23,1248.193,1263.481,1234.964,1234.964,110,1260257634
2025-01-22,1239.768,1252.66,1242.353,1248.193,110,1299013940
2025-01-21,1245.414,1262.397,1239.298,1239.768,110,1789874249
2025-01-20,1230.835,1252.143,1236.797,1245.414,110,1157657603
2025-01-17,1235.859,1242.253,1227.993,1230.835,110,1218745878
2025-01-16,1237.205,1248.223,1230.847,1235.859,110,1311676955
2025-01-15,1244.04,1252.202,1233.518,1237.205,110,1383352742
2025-01-14,1233.142,1255.118,1227.853,1244.04,110,2064221552
2025-01-13,1225.999,1254.688,1226.057,1233.142,110,2375846933
2025-01-10,1199.298,1229.337,1205.148,1225.999,109,1614215296
2025-01-09,1209.835,1226.555,1197.9,1199.298,109,1473144143
2025-01-08,1252.639,1257.693,1208.97,1209.835,109,1760899124
2025-01-07,1252.609,1265.653,1245.305,1252.639,109,1459541854
2025-01-06,1273.655,1281.033,1248.721,1252.609,109,2111939606
2025-01-03,1274.198,1285.555,1265.482,1273.655,109,2213541686
2025-01-02,1251.874,1274.198,1249.869,1274.198,109,1943315567
2024-12-30,1236.786,1258.847,1233.832,1251.874,109,1607668901
2024-12-27,1237.87,1257.0,1233.34,1236.786,109,1469443138
2024-12-24,1248.742,1255.4,1237.87,1237.87,109,1549506080
2024-12-23,1232.998,1255.819,1241.711,1248.742,109,1722227271
2024-12-20,1237.144,1246.88,1225.937,1232.998,109,2099493179
2024-12-19,1283.743,1274.216,1231.351,1237.144,109,1822112986
2024-12-18,1297.077,1314.085,1283.743,1283.743,109,1563846022
2024-12-17,1321.849,1326.608,1290.677,1297.077,109,1411102548
2024-12-16,1343.309,1340.594,1311.06,1321.849,109,1576715020
2024-12-13,1365.713,1366.713,1341.404,1343.309,109,4944826557
2024-12-12,1364.056,1376.506,1356.233,1365.713,109,1426362706
2024-12-11,1376.867,1390.494,1360.312,1364.056,109,2229348013
2024-12-10,1350.079,1381.697,1356.199,1376.867,109,2100007556
2024-12-09,1349.919,1361.899,1347.117,1350.079,109,1612205278
2024-12-06,1349.546,1356.518,1345.0,1349.919,109,1133043411
2024-12-05,1346.617,1353.823,1333.232,1349.546,109,1672086314
2024-12-04,1302.425,1350.178,1305.166,1346.617,109,2620830097
2024-12-03,1288.163,1308.486,1291.16,1302.425,109,1551910601
2024-12-02,1303.298,1316.496,1286.544,1288.163,109,1738980051
2024-11-29,1315.442,1320.612,1291.978,1303.298,109,1651992364
2024-11-28,1330.542,1345.93,1311.653,1315.442,109,1805860889
2024-11-26,1338.833,1347.916,1330.542,1330.542,109,1981577711
2024-11-25,1338.42,1353.551,1333.101,1338.833,109,3149163076
2024-11-22,1337.372,1350.243,1332.59,1338.42,109,1993458647
2024-11-21,1339.898,1352.7,1333.827,1337.372,109,1978762165
2024-11-20,1343.557,1355.034,1336.461,1339.898,109,1584095073
2024-11-19,1335.855,1358.739,1328.624,1343.557,109,2778635408
2024-11-18,1321.927,1343.228,1319.477,1335.855,109,3694751665
2024-11-15,1347.758,1357.311,1305.608,1321.927,109,3964033306
2024-11-14,1370.45,1376.284,1346.191,1347.758,109,3600149978
2024-11-13,1377.057,1400.137,1369.655,1370.45,109,3384226345
2024-11-12,1382.845,1391.24,1373.847,1377.057,109,2939874776
2024-11-11,1382.047,1394.789,1372.428,1382.845,109,2889021377
2024-11-08,1340.664,1387.363,1346.782,1382.047,108,2937404298
2024-11-07,1388.851,1388.478,1338.144,1340.664,108,3875929029
2024-11-06,1386.382,1419.353,1384.488,1388.851,108,4685412259
2024-11-05,1378.995,1390.521,1373.359,1386.382,108,2708745666
2024-11-04,1400.591,1408.505,1368.64,1378.995,108,3129125630
